Review ID,Review Date,Review Content,Listing Title,Neighbourhood,City,State,Country,Room Type,Room Price,Room Availability
25180201,2013-05-02,"In the lead up to us arriving in Berlin, Daniel was already an exemplary host by giving us great recommendations of things to do (unfortunately we didn't have time to make it to all of them... but there's always next time!) and was extremely fast in replying to our emails.Upon arriving at Daniel's apartment, we were greeted by his father who gave us a quick tour of the apartment and made us feel at home.  The apartment is stylish, clean and huge with lots of natural light.  It was actually bigger than we expected it to be which was a nice surprise!  The apartment was fairly close to the U-Bahn and the neighborhood is filled with art, cool vintage shops, restaurants and bars right around the corner.  We found many historic landmarks in walking distance, including the East Side Gallery.  I would highly recommend this apartment to anyone who wants to stay on a quiet street in close proximity to the hip and lively area that is Kreuzberg.  ",Music studio Wrangelkiez,nördliche Luisenstadt,Berlin,Berlin,Germany,Entire home/apt,79,353
4896102,2012-08-01,"Tammy is the BEST! The studio has everything you will need, from fast wifi to peppermint tea, and is in such a great location. Tammy showed me some of the best bars and cafes in the area and I felt like I was hanging out with someone I've known for years--her unique worldview and creativity made every conversation an interesting one. ",Lovely Light Studio Kreuzberg WIFI,Tempelhofer Vorstadt,Berlin,Berlin,Germany,Entire home/apt,63,324
19289389,2014-10-01,"Everything was wonderful! Ariella was a great host and accommodated an early check in when we got on an earlier flight. The apartment was perfect and in a great location. I used to live in NY before, so didn't need recommendations, but she was very kind and let us know about some of the great spots in her neighborhood. I would definitely stay here again!",Unionsquare/Gramercy 1 Bedroom,Stuyvesant Town,New York City,New York,United States,Entire home/apt,185,9
40313842,2012-12-27,"It is amazing; perfect spot to be part of a wonderful New York City experience. Quite in the center of Greenwich Village you are close to restaurants, bars, shops and all you need.Actually I am every year for several weeks in the city, so I have many impressions.Cindy is a warm and friendly person; very open-minded and always helpful. I enjoyed every moment in her apartment; it is very nice and clean. I am definitely coming back. ",Cozy NYC Home in Greenwich Village,Greenwich Village,New York City,New York,United States,Private room,165,351
29751428,2012-06-13,Jordie was an amazing host. I found the space just as it is described in the listing. ,Modern Efficiency Tele Hill Suite,North Beach,San Francisco,California,United States,Entire home/apt,195,322
25573586,2013-07-26,"Terrific host. Very responsive and accommodating. Great neighborhood and lovely, clean space. Recommend.",Charming Studio in Carroll Gardens,Carroll Gardens,New York City,New York,United States,Entire home/apt,100,260
26772631,2014-05-18,"Hi Bronnie&Neil,Again,I really appreciate for your hospitality including detailed explanation of how to access the downdown, and so on.I'd like to recommend strongly someone who seeks a place to stay because it is convenient area to stay and reasonable price.Thanks",2 Bedroom City Retreat 2,Melbourne,Melbourne,Victoria,Australia,Entire home/apt,150,280
4685891,2014-08-04,The home and hosts were a treasury. , French Flair #1 : The Paris room ,District 5,Nashville,Tennessee,United States,Private room,79,350
9027279,2013-05-05,"Great place, smooth check in even though Eric wasn't there. Detailed instructions on how to get there, comfortable bed, great little place. ","Cozy, Private Bathroom & Full Bed",Crown Heights,New York City,New York,United States,Private room,60,70
33997796,2012-03-09,"We booked Cesar's apartment for 5 nights at the end of May.The messages exchange by mail and SMS before the trip was excellent. Cesar always answered very quickly and with a lot of details. Cesar's information about public transport from the airport and to downtown, bars, restaurants and nightlife, and also things to do in the city and in his area was helpfull.It is certainly usefull to know that Cesar's apartment is about 45 min. (with public transport) away from downtown but very easy to reach with the red line which is approximately 5-7 min. to walk to Wilson station.The apartment is very close to the lake, you have an amazing view on the skyline from there and it is definitely worth of it to walk alongside the lake.About the apartment, I should maybe mention that it is obviously not permanently occupied and it seemed to be cleaned after the last guests, but there was already dust again when we arrived. The towels were new but not washed before the first use. Finally, Cesar's apartment is definitely a great place and Cesar a very friendly host.",A Gem in Chicago's North Side,Uptown,Chicago,Illinois,United States,Entire home/apt,143,335
24409680,2014-03-14,"Samira was nice and let us drop our luggage off early. The room was clean and close to Times Square. I was a little frustrated with what felt like hidden charges. Said it was $110 but ended up being $190 in the end. Not sure where the extra $80 came from but was in need of a place. This is more of a room than an apartment. Very tiny and doesn't have a kitchen. While I was trying to get ready the fuse blew and it took her awhile to fix it then told us not to have the heater on at the same time as styling tools, which would have been nice to know upfront. Also was frustrated about how much emphasis she put on being quiet, it was to the point she told us to take our shoes off in the elevator so they didn't make noise. We are not loud people but apparently the walls and floors are paper thin. So if you are not quiet as a mouse I wouldn't recommend staying here. Felt like we were walking on eggshells the whole time. Overall not terrible, but definitely not the best experience.",Times Square Cute Private Studio,Hell's Kitchen,New York City,New York,United States,Entire home/apt,110,218
32391687,2012-07-06,"Our stay in Giovanni's flat was delightful. The location was excellent for our arrival via train and we found the flat spotless, the amenities ample, the rooms full of natural light, and the kitchen stocked with delicious breakfast foods as well as a bottle of champagne! Giovanni was attentive and helpful on our arrival and made himself available for any inquiries regarding our stay or navigating the beautiful city he lives in.",Luxury flat - apartment in Venice,Cannaregio,Venice,Veneto,Italy,Entire home/apt,120,300
10947550,2013-07-31,Ahmed was very friendly and quick to respond to questions.  Room was very quiet and clean.  Location was great and his dog became my husbands buddy.  She's very sweet.  Thanks Ahmed!,Cozy sunny room in shared apartment,Midtown,New York City,New York,United States,Private room,140,331
34883320,2014-03-24,"It was my first airbnb expirience and I liked it a lot. The host was friendly, the room was nice and clean. The location is perfect, I would advise it for people who want to expirience the life in the great Venezia.Thank you, Jo and good luck with your studies.",ATTIC ROOM IN VENICE CENTER/RIALTO,Cannaregio,Venice,Veneto,Italy,Private room,30,308
15164903,2012-11-19,"The stay at Donovan's place went smoothly and comfortably. The location was very convenient, the price attractive, and Donovan was very efficient and nice.",Great Double Rooms In London City ,Hackney,London,England,United Kingdom,Private room,60,356
